@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
2987,'2022/11/07 17:06:33:906',10,1.088148,11.9137,2.990046,2.901029,7.215238,7.254972,22.061226,?
2988,'2022/11/07 17:06:33:953',10,1.213849,11.886256,2.98735,2.843746,7.28174,7.317723,22.814388,?
2989,'2022/11/07 17:06:34:001',10,1.05489,11.955537,3.051333,2.901235,7.245434,7.259005,21.948887,?
2990,'2022/11/07 17:06:34:048',10,1.226784,11.894222,3.004441,2.816532,7.302476,7.315764,22.900654,?
2991,'2022/11/07 17:06:34:094',10,1.264945,11.906762,3.036163,2.84836,7.235731,7.26202,22.945206,?
2992,'2022/11/07 17:06:34:140',10,1.253532,11.622531,2.973253,2.773726,7.295793,7.302747,22.755169,?
2993,'2022/11/07 17:06:34:188',10,1.393725,11.957055,3.050188,2.840255,7.290089,7.281177,23.519405,?
2994,'2022/11/07 17:06:34:235',10,1.227063,11.904928,3.041006,2.840615,7.217906,7.201638,22.467554,?
2995,'2022/11/07 17:06:34:282',10,1.154997,11.730912,3.12943,2.944293,7.158146,7.13753,22.094263,?
2996,'2022/11/07 17:06:34:327',10,1.056498,11.922125,3.164219,2.97383,7.140563,7.118571,21.733202,?
2997,'2022/11/07 17:06:34:374',10,1.105738,11.77037,3.037788,2.849505,7.179986,7.150928,21.881611,?
2998,'2022/11/07 17:06:34:421',10,1.18489,11.819601,3.016973,2.827818,7.18246,7.16428,22.29986,?
2999,'2022/11/07 17:06:34:468',10,1.22906,11.788252,3.146826,2.976888,7.128006,7.119736,22.499851,?
3000,'2022/11/07 17:06:34:527',10,1.382216,11.712738,3.124941,2.945746,7.151028,7.160566,23.214851,?
3001,'2022/11/07 17:06:34:582',10,1.495983,11.613746,2.927839,2.758439,7.334482,7.369083,23.81315,?
3002,'2022/11/07 17:06:34:629',10,1.405685,11.673659,2.992859,2.826992,7.478717,7.538631,23.507252,?
3003,'2022/11/07 17:06:34:677',10,1.279352,11.849645,3.036937,2.898501,7.454822,7.494058,23.137781,?
3004,'2022/11/07 17:06:34:723',10,1.350156,11.764459,2.995116,2.841744,7.561188,7.610037,23.243408,?
3005,'2022/11/07 17:06:34:770',10,1.127256,11.916178,3.071986,2.965571,7.452743,7.522501,22.48156,?
3006,'2022/11/07 17:06:34:817',10,1.133013,11.892111,2.984463,2.877887,7.502337,7.550187,22.366728,?
3007,'2022/11/07 17:06:34:863',10,1.087184,12.202848,2.976337,2.920805,7.462649,7.536118,22.113853,?
3008,'2022/11/07 17:06:34:914',10,1.095302,12.086828,3.013395,2.95052,7.406165,7.504395,22.35397,?
3009,'2022/11/07 17:06:34:963',10,1.067449,12.406471,2.991664,2.966958,7.464737,7.565268,22.187092,?
3010,'2022/11/07 17:06:35:010',10,1.105924,12.308468,3.023304,2.969399,7.512382,7.598074,22.389219,?
3011,'2022/11/07 17:06:35:056',10,1.096011,12.369287,3.028702,2.983024,7.433246,7.524166,22.034279,?
3012,'2022/11/07 17:06:35:102',10,1.144091,12.265518,3.129118,3.111791,7.389378,7.488229,22.082054,?
3013,'2022/11/07 17:06:35:149',10,1.239368,12.36529,3.149878,3.136521,7.370685,7.431601,22.110783,?
3014,'2022/11/07 17:06:35:194',10,1.18935,12.176446,2.969779,2.98255,7.447946,7.542265,21.961216,?
3015,'2022/11/07 17:06:35:242',10,1.166276,12.35827,2.838126,2.869082,7.641452,7.729002,22.091019,?
3016,'2022/11/07 17:06:35:288',10,1.177264,12.419827,2.919568,2.961857,7.599249,7.708427,21.99004,?
3017,'2022/11/07 17:06:35:335',10,1.15432,12.185675,2.867779,2.924647,7.576891,7.69067,21.916567,?
3018,'2022/11/07 17:06:35:387',10,1.164701,11.971772,2.801893,2.885978,7.641767,7.770881,22.053446,?
3019,'2022/11/07 17:06:35:435',10,1.089146,11.820488,2.690697,2.830676,7.699008,7.821765,21.927675,?
3020,'2022/11/07 17:06:35:483',10,1.05097,11.703849,2.696521,2.862826,7.712214,7.844959,21.883247,?
3021,'2022/11/07 17:06:35:530',10,1.055539,11.659115,2.578665,2.770149,7.828934,7.9644,22.132174,?
3022,'2022/11/07 17:06:35:582',10,1.138138,11.853544,2.502819,2.689325,7.959949,8.105783,22.091564,?
3023,'2022/11/07 17:06:35:632',10,1.082216,11.337528,2.694223,2.89396,7.899632,8.028824,22.11087,?
3024,'2022/11/07 17:06:35:679',10,1.152457,11.422777,2.72524,2.894962,7.812778,7.933867,22.08444,?
3025,'2022/11/07 17:06:35:725',10,1.165803,11.411172,2.73611,2.895352,7.846824,7.953007,21.989635,?
3026,'2022/11/07 17:06:35:772',10,1.119636,11.475874,2.581973,2.753061,7.933536,8.044082,21.957499,?
3027,'2022/11/07 17:06:35:819',10,1.153251,11.45912,2.604897,2.780574,7.91082,8.024086,21.998741,?
3028,'2022/11/07 17:06:35:865',10,1.102854,11.452817,2.589341,2.770416,7.971553,8.074366,21.86834,?
3029,'2022/11/07 17:06:35:913',10,1.135865,11.374052,2.59508,2.775012,7.959689,8.062017,21.923933,?
3030,'2022/11/07 17:06:35:958',10,1.142141,11.349326,2.53927,2.714113,8.005135,8.093143,21.822018,?
3031,'2022/11/07 17:06:36:004',10,1.091669,11.221785,2.571173,2.752771,7.985458,8.073155,21.777985,?
3032,'2022/11/07 17:06:36:052',10,1.106452,11.22899,2.56254,2.741617,7.988461,8.072309,21.754595,?
3033,'2022/11/07 17:06:36:098',10,1.073922,11.248783,2.63236,2.81672,7.936602,8.008987,21.872517,?
3034,'2022/11/07 17:06:36:145',10,1.069058,11.283546,2.657458,2.835244,7.889861,7.961585,21.990622,?
3035,'2022/11/07 17:06:36:191',10,1.173833,11.395609,2.646538,2.822608,7.872115,7.974605,22.074148,?
3036,'2022/11/07 17:06:36:237',10,1.222963,11.494834,2.789124,2.957889,7.709672,7.820028,22.30254,?
3037,'2022/11/07 17:06:36:284',10,1.267437,11.518702,2.788266,2.962425,7.752589,7.869083,22.489147,?
3038,'2022/11/07 17:06:36:330',10,1.246055,11.580436,2.749244,2.940387,7.780842,7.925114,22.92556,?
3039,'2022/11/07 17:06:36:376',10,1.325837,11.609692,2.634403,2.831059,7.799277,7.954507,23.147034,?
3040,'2022/11/07 17:06:36:422',10,1.318617,11.544,2.680624,2.89426,7.828196,7.975436,23.287544,?
3041,'2022/11/07 17:06:36:468',10,1.355799,11.635858,2.668005,2.907041,7.866346,8.021291,23.560078,?
3042,'2022/11/07 17:06:36:516',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3043,'2022/11/07 17:06:36:567',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3044,'2022/11/07 17:06:36:652',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3045,'2022/11/07 17:06:36:726',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3046,'2022/11/07 17:06:36:796',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3047,'2022/11/07 17:06:36:861',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3048,'2022/11/07 17:06:36:931',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3049,'2022/11/07 17:06:36:991',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3050,'2022/11/07 17:06:37:065',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3051,'2022/11/07 17:06:37:135',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3052,'2022/11/07 17:06:37:199',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3053,'2022/11/07 17:06:37:285',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3054,'2022/11/07 17:06:37:357',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3055,'2022/11/07 17:06:37:424',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3056,'2022/11/07 17:06:37:485',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3057,'2022/11/07 17:06:37:550',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3058,'2022/11/07 17:06:37:614',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3059,'2022/11/07 17:06:37:677',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3060,'2022/11/07 17:06:37:745',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3061,'2022/11/07 17:06:37:792',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3062,'2022/11/07 17:06:37:855',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3063,'2022/11/07 17:06:37:923',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3064,'2022/11/07 17:06:37:997',10,1.381032,11.610902,2.563024,2.775895,7.96409,8.111341,23.605312,?
3065,'2022/11/07 17:06:38:039',10,1.045972,12.815598,2.74405,2.846445,4.401406,4.460444,23.686581,?
3066,'2022/11/07 17:06:38:088',10,1.036291,12.790774,2.763678,2.866825,4.460399,4.514185,23.659397,?
3067,'2022/11/07 17:06:38:137',10,1.042114,12.801651,2.809524,2.876655,4.435432,4.500452,23.578514,?
3068,'2022/11/07 17:06:38:184',10,0.970314,12.854036,2.800825,2.867805,4.47173,4.534997,23.464607,?
3069,'2022/11/07 17:06:38:229',10,1.047082,12.883677,2.910903,2.945816,4.406781,4.503135,23.300449,?
3070,'2022/11/07 17:06:38:276',10,1.042485,12.924026,2.895995,2.909637,4.441585,4.552598,23.405163,?
3071,'2022/11/07 17:06:38:322',10,1.05303,12.906985,2.985546,2.973148,4.39586,4.544679,23.421133,?
3072,'2022/11/07 17:06:38:368',10,1.04053,12.840176,2.968194,2.946592,4.415689,4.555212,23.360857,?
3073,'2022/11/07 17:06:38:416',10,1.048681,12.779635,2.840536,2.81609,4.46329,4.597853,23.301329,?
3074,'2022/11/07 17:06:38:461',10,0.999098,12.927513,2.956113,2.932244,4.377798,4.498813,23.330742,?
3075,'2022/11/07 17:06:38:507',10,0.959267,12.922952,2.86945,2.811559,4.426927,4.541848,23.534431,?
3076,'2022/11/07 17:06:38:554',10,0.93669,12.97464,2.899203,2.838959,4.406471,4.51974,23.524092,?
3077,'2022/11/07 17:06:38:598',10,1.045622,12.830584,2.805513,2.690429,4.414143,4.585026,23.639954,?
3078,'2022/11/07 17:06:38:640',10,0.963088,12.906281,2.939188,2.822436,4.363715,4.500312,23.358757,?
3079,'2022/11/07 17:06:38:683',10,1.089333,12.89069,2.822608,2.69317,4.376111,4.512267,23.764034,?
3080,'2022/11/07 17:06:38:729',10,1.02883,12.919914,2.816979,2.647167,4.287628,4.431081,23.571627,?
3081,'2022/11/07 17:06:38:775',10,0.996622,13.136542,2.77549,2.58781,4.272997,4.420347,23.441727,?
3082,'2022/11/07 17:06:38:821',10,0.823313,13.283763,2.758173,2.523021,4.336692,4.479888,23.642588,?
3083,'2022/11/07 17:06:38:868',10,1.012899,13.125792,2.642748,2.390525,4.330968,4.471941,23.935163,?
3084,'2022/11/07 17:06:38:914',10,0.95984,13.317999,2.625475,2.3656,4.30056,4.446954,24.014263,?
3085,'2022/11/07 17:06:38:959',10,0.983812,13.551818,2.577385,2.315097,4.324727,4.424402,24.04599,?
3086,'2022/11/07 17:06:39:005',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3087,'2022/11/07 17:06:39:060',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3088,'2022/11/07 17:06:39:144',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3089,'2022/11/07 17:06:39:223',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3090,'2022/11/07 17:06:39:289',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3091,'2022/11/07 17:06:39:363',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3092,'2022/11/07 17:06:39:435',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3093,'2022/11/07 17:06:39:486',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3094,'2022/11/07 17:06:39:542',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3095,'2022/11/07 17:06:39:599',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3096,'2022/11/07 17:06:39:659',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3097,'2022/11/07 17:06:39:711',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3098,'2022/11/07 17:06:39:776',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3099,'2022/11/07 17:06:39:857',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3100,'2022/11/07 17:06:39:915',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3101,'2022/11/07 17:06:39:970',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3102,'2022/11/07 17:06:40:036',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3103,'2022/11/07 17:06:40:087',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3104,'2022/11/07 17:06:40:149',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3105,'2022/11/07 17:06:40:197',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3106,'2022/11/07 17:06:40:264',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3107,'2022/11/07 17:06:40:326',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3108,'2022/11/07 17:06:40:387',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3109,'2022/11/07 17:06:40:452',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3110,'2022/11/07 17:06:40:508',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3111,'2022/11/07 17:06:40:559',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3112,'2022/11/07 17:06:40:621',10,1.164083,13.647688,2.46648,2.190207,4.324096,4.427309,24.079367,?
3113,'2022/11/07 17:06:40:665',10,0.934838,13.066038,2.972169,2.960213,4.345029,4.425781,23.14142,?
3114,'2022/11/07 17:06:40:710',10,0.912391,12.726271,2.94949,2.940782,4.397695,4.497128,23.014145,?
3115,'2022/11/07 17:06:40:757',10,0.904829,12.701949,3.003753,2.996428,4.416792,4.492198,23.011047,?
3116,'2022/11/07 17:06:40:803',10,0.89666,12.644237,2.990085,2.993582,4.430575,4.496864,23.052057,?
3117,'2022/11/07 17:06:40:850',10,0.877515,12.8088,2.899574,2.888123,4.431177,4.507743,22.906105,?
3118,'2022/11/07 17:06:40:895',10,0.900552,12.786666,2.931731,2.922781,4.435404,4.505475,22.998701,?
3119,'2022/11/07 17:06:40:941',10,0.876915,12.826467,2.9516,2.941983,4.386752,4.456945,22.939728,?
3120,'2022/11/07 17:06:40:987',10,0.899259,12.966291,2.920628,2.909851,4.409887,4.482556,22.923548,?
3121,'2022/11/07 17:06:41:035',10,0.919215,12.8875,2.905942,2.882534,4.42151,4.520236,23.049679,?
3122,'2022/11/07 17:06:41:082',10,1.012963,12.828678,2.766761,2.71823,4.533192,4.644953,23.17827,?
3123,'2022/11/07 17:06:41:127',10,0.993279,12.78278,2.916479,2.864223,4.429443,4.57684,23.178806,?
3124,'2022/11/07 17:06:41:175',10,0.925823,12.998964,2.869272,2.824304,4.427058,4.558324,22.990963,?
3125,'2022/11/07 17:06:41:225',10,0.906479,13.113676,2.866014,2.834227,4.385293,4.498696,22.912279,?
3126,'2022/11/07 17:06:41:275',10,0.936262,13.086166,2.879905,2.859774,4.395617,4.483009,23.126503,?
3127,'2022/11/07 17:06:41:322',10,0.94622,13.143926,2.84201,2.83874,4.359287,4.440125,23.324833,?
3128,'2022/11/07 17:06:41:368',10,1.002489,13.415647,2.89054,2.874286,4.347681,4.483912,23.479136,?
3129,'2022/11/07 17:06:41:415',10,1.06588,13.492699,2.815635,2.799225,4.357053,4.466764,23.663765,?
3130,'2022/11/07 17:06:41:460',10,1.039726,13.709115,2.768187,2.756544,4.341183,4.444037,23.627743,?
3131,'2022/11/07 17:06:41:512',10,1.21143,13.999684,2.807686,2.820502,4.251288,4.306293,24.02416,?
3132,'2022/11/07 17:06:41:561',10,1.272695,13.902567,2.742042,2.747588,4.275591,4.303438,24.021767,?
3133,'2022/11/07 17:06:41:614',10,1.305134,14.041897,2.885804,2.901319,4.200077,4.19322,24.281813,?
3134,'2022/11/07 17:06:41:660',10,1.134384,13.960593,2.810117,2.821684,4.219786,4.214322,24.342096,?
3135,'2022/11/07 17:06:41:707',10,1.310685,14.074677,2.766563,2.780286,4.231587,4.227614,24.311489,?
3136,'2022/11/07 17:06:41:753',10,1.507045,14.379855,2.790839,2.803252,4.219977,4.217471,24.106531,?
3137,'2022/11/07 17:06:41:799',10,1.285927,14.385624,2.773981,2.777822,4.236645,4.236419,24.147985,?
3138,'2022/11/07 17:06:41:848',10,1.216352,14.179176,2.794367,2.805381,4.228812,4.225631,24.126526,?
3139,'2022/11/07 17:06:41:893',10,1.064156,14.024428,2.683962,2.695606,4.274589,4.271357,24.099653,?
3140,'2022/11/07 17:06:41:940',10,1.253125,13.890718,2.793283,2.809089,4.223047,4.233599,23.906265,?
3141,'2022/11/07 17:06:41:987',10,1.172813,13.720953,2.654979,2.674533,4.307214,4.344713,23.854221,?
3142,'2022/11/07 17:06:42:032',10,1.196519,13.472517,2.710857,2.715301,4.305465,4.381356,23.925817,?
3143,'2022/11/07 17:06:42:084',10,1.22844,13.623203,2.795543,2.798655,4.283639,4.353757,23.774555,?
3144,'2022/11/07 17:06:42:129',10,1.042386,13.300233,2.851562,2.868456,4.343627,4.434135,23.628359,?
3145,'2022/11/07 17:06:42:177',10,1.02373,13.154429,2.827064,2.849367,4.378901,4.455895,23.579081,?
3146,'2022/11/07 17:06:42:222',10,1.02348,13.280151,2.857696,2.862005,4.352733,4.434365,23.452454,?
3147,'2022/11/07 17:06:42:269',10,1.000689,12.903554,3.033207,3.044696,4.350985,4.447772,23.251457,?
3148,'2022/11/07 17:06:42:316',10,1.003817,12.741803,2.942202,2.95996,4.433818,4.526397,23.222622,?
3149,'2022/11/07 17:06:42:362',10,1.006573,12.688321,2.916721,2.944215,4.470559,4.573536,23.196608,?
3150,'2022/11/07 17:06:42:409',10,1.055715,12.723502,2.955548,2.976823,4.506922,4.579284,23.033844,?
3151,'2022/11/07 17:06:42:455',10,1.043309,12.700096,2.908057,2.926774,4.499049,4.574034,23.124249,?
3152,'2022/11/07 17:06:42:500',10,1.084036,12.888564,2.936997,2.954494,4.429175,4.51352,22.891363,?
3153,'2022/11/07 17:06:42:551',10,1.098076,12.909573,2.909323,2.913636,4.465946,4.546505,22.827408,?
3154,'2022/11/07 17:06:42:598',10,1.062067,12.598279,2.912571,2.915453,4.484227,4.556969,22.85511,?
3155,'2022/11/07 17:06:42:645',10,1.093724,12.706941,2.943841,2.91906,4.499529,4.612428,22.728949,?
3156,'2022/11/07 17:06:42:690',10,1.064972,12.81673,2.912044,2.8973,4.465909,4.535396,22.744976,?
3157,'2022/11/07 17:06:42:736',10,0.99791,12.806973,2.968688,2.974657,4.442772,4.489341,22.837265,?
3158,'2022/11/07 17:06:42:783',10,1.002427,12.753525,2.995879,3.002665,4.427819,4.481682,22.895479,?
3159,'2022/11/07 17:06:42:829',10,1.058604,12.951274,2.914005,2.902305,4.496495,4.575254,23.151989,?
3160,'2022/11/07 17:06:42:876',10,1.05583,13.090787,2.952506,2.956262,4.433282,4.526873,23.225754,?
3161,'2022/11/07 17:06:42:921',10,1.039116,13.171436,2.914798,2.896636,4.408986,4.522708,23.381426,?
3162,'2022/11/07 17:06:42:967',10,0.968244,13.347233,2.92745,2.903601,4.302078,4.406182,23.613823,?
3163,'2022/11/07 17:06:43:014',10,1.04997,13.629561,2.881233,2.866322,4.298774,4.385354,23.841413,?
3164,'2022/11/07 17:06:43:060',10,1.129702,13.883438,2.852071,2.83955,4.292817,4.379097,24.041851,?
3165,'2022/11/07 17:06:43:106',10,1.221696,14.391787,2.693961,2.677726,4.242569,4.320986,24.123323,?
3166,'2022/11/07 17:06:43:152',10,1.18029,14.371174,2.768926,2.759459,4.236921,4.276038,24.276224,?
3167,'2022/11/07 17:06:43:197',10,1.536742,14.869168,2.710837,2.726527,4.224951,4.247875,24.305872,?
3168,'2022/11/07 17:06:43:244',10,1.620309,15.105927,2.704867,2.727599,4.217531,4.23191,24.329395,?
3169,'2022/11/07 17:06:43:291',10,1.776017,15.195447,2.700755,2.72117,4.216326,4.228507,24.359617,?
3170,'2022/11/07 17:06:43:337',10,1.88049,15.079166,2.74283,2.734978,4.214838,4.236735,24.38932,?
3171,'2022/11/07 17:06:43:384',10,1.91034,15.128122,2.673904,2.678913,4.211283,4.236773,24.505478,?
3172,'2022/11/07 17:06:43:429',10,1.668716,15.308392,2.686076,2.691072,4.189533,4.223186,24.666004,?
3173,'2022/11/07 17:06:43:476',10,1.814391,15.298684,2.67006,2.699294,4.178986,4.199666,24.69594,?
3174,'2022/11/07 17:06:43:522',10,1.883789,15.623339,2.643413,2.671915,4.161191,4.198617,24.960068,?
3175,'2022/11/07 17:06:43:568',10,1.799275,15.976249,2.598956,2.659007,4.16225,4.149227,24.945286,?
3176,'2022/11/07 17:06:43:613',10,1.799275,15.976249,2.598956,2.659007,4.16225,4.149227,24.945286,?
3177,'2022/11/07 17:06:43:678',10,1.799275,15.976249,2.598956,2.659007,4.16225,4.149227,24.945286,?
3178,'2022/11/07 17:06:43:720',10,1.807304,15.544289,2.480554,2.465634,7.420327,7.475528,24.320333,?
3179,'2022/11/07 17:06:43:766',10,1.72492,15.555607,2.492961,2.478308,7.400429,7.443544,24.443567,?
3180,'2022/11/07 17:06:43:813',10,1.814895,15.861313,2.441298,2.424434,7.364338,7.400645,24.376835,?
3181,'2022/11/07 17:06:43:858',10,1.880214,15.756373,2.414959,2.395552,7.320329,7.36582,24.349638,?
3182,'2022/11/07 17:06:43:912',10,1.852708,15.64761,2.427427,2.406545,7.350307,7.390445,24.397409,?
3183,'2022/11/07 17:06:43:957',10,1.858197,15.651623,2.48753,2.465487,7.315247,7.366441,24.45256,?
3184,'2022/11/07 17:06:44:004',10,2.002223,15.651644,2.45207,2.447083,7.292558,7.35174,24.347664,?
3185,'2022/11/07 17:06:44:051',10,1.886767,15.449485,2.453922,2.442377,7.271919,7.340956,24.393595,?
3186,'2022/11/07 17:06:44:097',10,1.797268,15.469587,2.492831,2.482901,7.336817,7.390745,24.430733,?
3187,'2022/11/07 17:06:44:143',10,1.749615,15.535241,2.467696,2.460145,7.277411,7.349166,24.366413,?
3188,'2022/11/07 17:06:44:189',10,1.919061,15.499711,2.4754,2.488617,7.23558,7.311961,24.354101,?
3189,'2022/11/07 17:06:44:236',10,1.919963,15.287474,2.405122,2.426227,7.392743,7.456837,24.454388,?
3190,'2022/11/07 17:06:44:283',10,1.908236,15.013338,2.447329,2.474297,7.396068,7.473637,24.357639,?
3191,'2022/11/07 17:06:44:329',10,1.903493,14.917953,2.509619,2.570847,7.406838,7.513906,24.308989,?
3192,'2022/11/07 17:06:44:377',10,1.796031,14.637213,2.449072,2.535794,7.509399,7.618053,24.18437,?
3193,'2022/11/07 17:06:44:425',10,1.618927,14.124103,2.410648,2.528742,7.485819,7.618548,24.118374,?
3194,'2022/11/07 17:06:44:474',10,1.460528,13.535938,2.385494,2.520201,7.343718,7.471689,23.921461,?
3195,'2022/11/07 17:06:44:519',10,1.464429,13.229504,2.447732,2.597337,7.380302,7.527431,23.868479,?
3196,'2022/11/07 17:06:44:565',10,1.2963,12.990358,2.40363,2.552615,7.373326,7.527359,23.545996,?
3197,'2022/11/07 17:06:44:612',10,1.414415,12.919145,2.441334,2.589838,7.352524,7.531662,23.337137,?
3198,'2022/11/07 17:06:44:657',10,1.325225,13.021008,2.472665,2.613326,7.317833,7.491454,23.252417,?
3199,'2022/11/07 17:06:44:703',10,1.407383,12.696444,2.552617,2.660357,7.364018,7.53533,23.000021,?
3200,'2022/11/07 17:06:44:750',10,1.322147,12.706407,2.477563,2.59013,7.404771,7.592856,22.994158,?
3201,'2022/11/07 17:06:44:797',10,1.363754,12.42919,2.461294,2.558769,7.356725,7.552991,23.056902,?
3202,'2022/11/07 17:06:44:843',10,1.425178,12.178941,2.480845,2.587482,7.391723,7.587257,23.13752,?
3203,'2022/11/07 17:06:44:890',10,1.408494,12.154716,2.480568,2.578341,7.429378,7.635473,23.123341,?
3204,'2022/11/07 17:06:44:937',10,1.351048,12.244835,2.525539,2.627138,7.292508,7.48851,23.04269,?
3205,'2022/11/07 17:06:44:983',10,1.33731,12.278484,2.511436,2.60843,7.323508,7.503042,22.991087,?
3206,'2022/11/07 17:06:45:029',10,1.30736,12.586527,2.533126,2.63325,7.425136,7.612063,22.644514,?
3207,'2022/11/07 17:06:45:076',10,1.241164,12.328056,2.610352,2.706195,7.470615,7.643629,22.643841,?
3208,'2022/11/07 17:06:45:121',10,1.153808,12.787184,2.59495,2.690399,7.448874,7.621449,22.502657,?
3209,'2022/11/07 17:06:45:167',10,1.325175,12.553183,2.580208,2.703112,7.622848,7.776238,22.329206,?
3210,'2022/11/07 17:06:45:215',10,1.206766,12.244118,2.564019,2.710747,7.661044,7.808431,22.402458,?
3211,'2022/11/07 17:06:45:260',10,1.183835,12.084356,2.587949,2.76711,7.725492,7.847826,22.080832,?
3212,'2022/11/07 17:06:45:306',10,1.066328,11.907459,2.6619,2.828703,7.670704,7.781831,22.057201,?
3213,'2022/11/07 17:06:45:352',10,1.074942,12.25857,2.680592,2.848976,7.699724,7.798548,22.070114,?
3214,'2022/11/07 17:06:45:397',10,1.130656,11.982483,2.722249,2.864451,7.759889,7.86035,22.057192,?
3215,'2022/11/07 17:06:45:443',10,1.105391,12.18962,2.729654,2.859088,7.774504,7.87727,21.943592,?
3216,'2022/11/07 17:06:45:489',10,1.141698,12.163679,2.696422,2.795958,7.783117,7.868728,22.026091,?
3217,'2022/11/07 17:06:45:537',10,1.083074,12.448154,2.754927,2.805243,7.68443,7.760766,21.835127,?
3218,'2022/11/07 17:06:45:584',10,1.071842,12.386749,2.829097,2.86182,7.620614,7.696832,21.795618,?
3219,'2022/11/07 17:06:45:629',10,1.080089,11.955384,2.82032,2.789113,7.644644,7.700912,21.987173,?
3220,'2022/11/07 17:06:45:675',10,1.056296,12.043338,2.90007,2.806448,7.584266,7.613628,21.757099,?
3221,'2022/11/07 17:06:45:720',10,1.054592,11.960686,2.874138,2.719077,7.615048,7.626296,21.534016,?
3222,'2022/11/07 17:06:45:766',10,1.131258,11.878052,2.733591,2.544107,7.734263,7.706216,22.522942,?
3223,'2022/11/07 17:06:45:813',10,1.543193,11.572189,2.473813,2.296606,7.825905,7.827381,24.25515,?
3224,'2022/11/07 17:06:45:858',10,1.579352,11.465027,2.573293,2.386632,7.722696,7.70401,24.384089,?
